24:12,"Soo nee sa yoon nekku ci it,
kiy natt xol yi, xam na,
moom miy wattu sa bakkan, xam na,
te kat mooy fey nit jëfam."
24:13,"Doom, deel lekk lem, baax na,
lem ju xelli, boo sexee, mu tem-temi."
24:14,"Xamal ne xel mu rafet ni la neexe;
soo xeloo, sa muj rafet,
te sa yaakaar du tas."
24:15,"Soxor bi, bul tëru boroom njekk ci këram,
bul yàq dëkkuwaayam."
24:16,"Boroom njekk day daanu juróom ñaari yoon, jógaat,
ab soxor sërëx ci njekkar."
24:17,"Bu sab noon daanoo, bu ko bànneexoo,
bu tërëfee, bu ko bége."
24:18,"Lu ko moy Aji Sax ji gis la, ñaawlu ko,
daldi giif, dootu ko mbugal."
24:19,"Bu sa xol tàng ci ku bon,
bul ñee ku soxor."
24:20,"Ku bon amul muj,
ku soxor day mel ni taal bu fey."
24:21,"Doom, ragalal Aji Sax ji, wormaal buur.
Bul lëngook kuy fippu."
24:22,"Yàllaak buur a koy bette mbugal,
te kenn xamul musiba mu muy doon."
24:23,"Lii it ñi rafet xel a ko wax.
Par-parloo cib àtte baaxul."
24:24-25,"Ku ne defkatu lu bon: «Yaw, tooñoo,»
aw nit móolu la, mbooloo ŋàññ la;
ku ko ne: «Yaa tooñ,» yaay baaxle,
taasoo barke bu yaa."
24:26,"Ki lay wax dëgg
sa soppe la."
24:27,"Ruujal sab tool, ji ko,
doora tabax sa kër."
24:28,"Bul tuumaal nit ci neen,
te bu ko seedeel ay fen."
24:29,"Bul ne: «Li mu ma def laa koy def,
damay feyu li mu ma def.»"
24:30,"Toolub ku yaafus laa jaare,
ak tóokërub nit ku ñàkk bopp."
24:31,"Ndeke lépp a nga saxi dég,
fépp fees akum ñax,
tabaxu doj ba ko wër màbb."
24:32,"Maa ko gis, di xalaat,
xoolaat ko, jànge ca."
24:33-34,"Booy dajjant aka for bët,
di tegley loxooka jaaxaan,
néewlee ngi lay dikkal nib sàcc,
ñàkk gànnaayul la."
25:1,"Lii it ay kàddu yu xelu la, di yu Suleymaan, ay niti Esekiyas buurub Yuda sotti ko."
25:2,"Màggug Yàllaa ngi ci li mu làq,
darajay buur a ngi ci li mu feeñal."
25:3,"Maneesula daj li ci xelu buur,
xalaatam daa kawe ni asamaan, xóote ni suuf."
25:4,"Xellil xaalis, tonni lu ca rax,
ba ab tëgg man caa am ndab."
25:5,"Ab soxor it, dàqal, mu sore buur,
ngir njubte law, jalam sax."
25:6-7,"Bul réy-réylu fi kanam buur,
bul tooge jataayu boroom daraja,
ndax ñu ne la: «Yéegal, jegesi fii,»
moo gën ñu toroxal la ci kanam kilifa."
25:8,"Boo gisalee sa bopp it,
bul gaawa layooji,
ana nooy def ëllëg, bu ñu la yeyee?"
25:9,"Ñaarool ak ki nga joteel,
te bul jéebaane jàmbur."
25:10,"Lu ko moy ñu dégg ko, rusloo la,
sab der yàqu yaxeet."
25:11,"Wax ju ñor di nataalu wurus
wu tege ci xaalis."
25:12,"Kàddu yu lay yedd ci kuy dégg,
jaarob wurus la mbaa gànjaru ngalam."
25:13,"Ndaw lu wóor day seral xolu njaatigeem,
mooy ndox mu sedd ci tàngooru ngóob."
25:14,"Kuy dige te doo joxe,
yaay xiin wu ngelaw, mu naaxsaay."
25:15,"Muñ mer ay nax kilifa,
te wax ju neex, fu mu jaar, mu nooy."
25:16,"Boo gisee lem, lekkal lu yem;
bu ëppee, nga waccu ko."
25:17,"Na sa tànk di gëj kër dëkkandoo;
boo ko sàppee, mu jéppi la."
25:18,"Ku seedeel sa moroom ay fen,
yen nga ko aw njur mbaa saamar mbaa fitt."
25:19,"Bul wóolu workat bésub njàqare,
mooy bëñ bu bon mbaa tànk bu nasax."
25:20,"Kuy woy, boroom tiisu xol di dégg,
yaa futti mbubbam cib sedd,
mbaa nga jonj xorom ci góomam."
25:21-22,"Bu sab noon xiifee, jox ko mu lekk,
bu maree, may ko mu naan,
day rus ba mel ni koo yeni xal,
te Aji Sax jee lay fey."
25:23,"Jëw, mer a cay topp;
mooy ngelawal taw, taw a cay topp."
25:24,"Dëkkeb ruq cim sàq
moo gën jabar ju pànk."
25:25,"Xibaaru jàmm, bawoo fu sore
mooy ndox mu sedd ci ku loof."
25:26,"Ku jub bu dee nangul ku bon, yàqu na,
ni seyaan bu nëx mbaa teen bu xàbb."
25:27,"Lekk lem ju ëpp baaxul,
te wut waaw-góor du ngóora."
25:28,"Ku dul ànd ak sa sago,
yaa neexa song ni dëkk bu dara wërul."
26:1,"Teraanga jekkul cib dof,
mooy seddub nawet mbaa taw cim ngóob."
26:2,"Ñaan-yàlla, soo tooñul, du la dal,
day mel ni picc muy naaw, tëë toŋ."
26:3,"Xiir, aw fas; laab, mbaam;
yetu gannaaw, ab dof."
26:4,"Bul topp ab dof cig ndofam,
lu ko moy nga mel ni moom."
26:5,"Waaye toppal ab dof cig ndofam,
lu ko moy mu defe ne daa muus."
26:6,"Ku yóbbante ab dof kàddu,
yaa woo fitna, gor say tànk."
26:7,"Kàddu gu xelu ci gémmiñug dof,
mooy tànki lafañ, amalu ko njariñ."
26:8,"Kuy teral ab dof,
jël ngaw doj, takk ko ci mbaq."
26:9,"Kàddu gu xelu ci gémmiñug dof
mooy car aki dégam, màndikat xàcc."
26:10,"Njaatige luy liggéeyloo ab dof ak kuy romb,
daa mel ni fittkat buy gaañ ku ne."
26:11,"Dof day def jëfi dof, dellu ca,
mooy xaj, bu waccoo, lekkaat ko."
26:12,"Ana koo gis mu ne: «Maa xelu»?
Kooku ab dof a ko gën demin."
26:13,"Ab yaafus da naan: «Gayndee ngi ci yoon wi!
Gayndee ngi ci mbedd mi!»"
26:14,"Ab yaafus day tëdd aka walbatiku,
mooy bunt, day jaayu, demul fenn."
26:15,"Ab yaafus day yeb loxoom ci ndab,
waaye yékkati ko, sex, da koy sonal."
26:16,"Ab yaafus day foog ne moo gëna muus
juróom ñaari boroom xel yu xam tont."
26:17,"Kuy xuloo lu sa yoon newul,
yaa jàpp ci noppi xaj buy romb.
18-19 Nit kuy naxe,
naan: «Damay fo!»
yaay dof buy sànniy jum,
di fitteeka reye."
26:20,"Bu matt amul, ab taal fey,
fu soskat amul it, xuloo jeex fa."
26:21,"Këriñ defi xal, matt xambub taal,
ab xulookat di xambu ay."
26:22,"Waxi jëwkat di ñam wu neex,
wuy seey, jàll ca biir-a-biir."
26:23,"Kuy wax lu neex, tey mébét lu bon,
yaay xaalis bu rax, ñu xoob ca ndabal xandeer."
26:24,"Ab noon làqoo na ay waxam,
lal pexey wor ca xolam."
26:25,"Buy wax lu neex, bul gëm,
ñaawtéef la xol ba fees dell."
26:26,"Su la nëbbalee mbañeel, di la nax it,
ag mbonam mujj bir ñépp."
26:27,"Ku gasal nit am yeer, yaa cay daanu;
ku béraŋu doj, ngir tance, yaay tancu."
26:28,"Kuy fen, dangaa bañ ka nga fenal,
te boroom làmmiñ wu neex day sànke."
27:1,"Bul damoo ëllëg,
ndax xamoo luy xew tey."
27:2,"Bul tëggu, bàyyil ñu tagg la,
muy waxi keneen; yaw, bu ko wax."
27:3,"Doj diis na, suuf dib sëf,
waaye fitnay dof a ko raw."
27:4,"Xadar day ñàng, mer di wal mu baawaan,
waaye fiiraange amul moroom."
27:5,"Artu yu ñu la biralal
moo gën cofeel gu la boroom ñooru."
27:6,"Soppe, bu lay gaañ sax, wóolu ko.
Nit bañ na la, te di la fóon lu bare."
27:7,"Ku suur, bañ lem ju xelli,
waaye boo xiifee, lu wex lu ne neex la."
27:8,"Ku sore fa nga bokk,
dangay mel ni picc mu sore tàggam."
27:9,"Diwook suuru day naatal xol;
waaye li neex cib xarit, xol la lay digale."
27:10,"Bul fàtte sab xarit mbaa sa xaritu baay,
boo jàqee, bul seeti sa mbokk;
dëkkandoo bu jegee gën mbokk mu sore."
27:11,"Muusal, doom, ma bég,
ba mana tontu ku ma sikk."
27:12,"Kuy foog, gisu ay, làqu;
ab téxét ne ca tëñëx, loru."
27:13,"Ku gàddul jàmbur bor, jëlal mbubbam;
tayle ko, moo dige feyal jàmbur."
27:14,"Nuyoo bu xumb, suba teel
mooki saagaa yem."
27:15-16,"Jabar ju pànk
mooy senn bu dakkul, cib taw;
ku ko mana yemale,
mana téye ngelaw mbaa nga ŋëb ag diw."
27:17,"Weñ ay nàmm weñ,
nit ay nàmm xelu moroom ma."
27:18,"Ku aar garab, lekk ca doom ya;
ku toppatoo sa sang, am ngërëm."
27:19,"Ku xool cim ndox, gis sa kanam,
nga xool sab xol, gis sa jikko."
27:20,"Njaniiw ak biir suuf du fees,
bët it du doylu mukk."
27:21,"Xaalis ak wurus sawaraa koy xelli,
waaye àtteb nit ca taggam."
27:22,"Soo jëloonub dof, yeb ci gënn,
booleek pepp, wol,
du tax ndof ga deñ."
27:23-24,"Xamal bu baax lu say gàtt nekke,
te def sa xel ci say gétt,
ndax alal wéyul fàww,
ag pal du ñeel sëtoo sët."
27:25-26,"Gannaaw bu ñu gubee,
ba ñax saxaat,
ñu dajale ngooñ ma ca tund ya,
say xar da lay amal koddaay,
bëy yi génneel la njëgu tool."
27:27,"Meewum bëy daldi am, ba doy la dund,
yaak sa waa kër
ak sa surga yu jigéen."
28:1,"Ku bon daw na te dàqeesu ko,
ku jub ñeme ni gaynde."
28:2,"Bu am réew dee fippu, kilifa ya bare;
réew mu jàmm sax, kilifa gaa am déggin ak xam-xam."
28:3,"Ku ñàkk, su jekkoo ab ndóol,
du ko bàyyil fepp, day mel ni waame."
28:4,"Ku wacc yoon, gërëm ku bon;
ku wormaal yoon, jànkoonteek ku bon."
28:5,"Ku bon xamul njub,
kuy wut Aji Sax ji, xam nga njub bu wér."
28:6,"Ñàkk te mat
moo gën barele te dëng."
28:7,"Gone gu sàmm yoon am nag dégg,
ku ànd ak sagaru nit gàcceel sa baay."
28:8,"Kiy leble di tege, ba barele,
kay yéwéne néew-ji-doole lay dencal."
28:9,"Soo dee tanqamlu yoon,
sag ñaan sax Yàlla suur na ko."
28:10,"Ku yóbbe bàkkaar nit kuy jubal,
yeer ma nga gas, yaa cay tàbbi,
waaye ku mat di jagoo ngëneel."
28:11,"Waay a ngi barele, defe ne xelu na;
ku néewle amug dégg, gis ne xeluwul."
28:12,"Bu kuy jëfe njekk amee ndam, mbégte mu réy la;
ab soxor falu, ñépp làquji."
28:13,"Kuy làq say tooñ doo baaxle,
ku koy nangu, tuub ko, am yërmandey Yàlla."
28:14,"Mbégte ñeel na ku saxoo ragal Yàlla,
waaye ku dëgër bopp tàbbi ci njekkar."
28:15,"Kilifa guy soxore néew-ji-doole
mook gaynde guy yëmmoo yem, mbaa rab wuy songe."
28:16,"Kilifa gu amulug dégg, day foqati rekk,
waaye ku bañ lu lewul, gudd fan."
28:17,"Ku bóom nit, daw, ba tàbbi njaniiw;
bu ko kenn taxawu."
28:18,"Mat, mucc;
dëng, dàll daanu."
28:19,"Beyal sab tool, sab dund doy;
topp ay caaxaan, ndóol ba doyal."
28:20,"Boroom worma, bare barke;
ku yàkkamtee woomle, sa mbugal du jaas."
28:21,"Par-parloo baaxul,
waaye dogu mburu moyloo na kilifa."
28:22,"Ab nay day yàkkamtee barele,
te xamul, ba ko ñàkk di dab."
28:23,"Boo artoo nit, mu baaxe la ëllëg;
yaa koy gënal ku ko doon jay."
28:24,"Ku xañ say waajur seen alal
te defe ne tooñoo,
yaa neexook saay-saayu yàqkat."
28:25,"Ku bëgge day sooke ay,
te ku wóolu Aji Sax ji, woomle."
28:26,"Ku doyloo sam xel, dof nga;
ku jëfe xel mu rafet, mucc nga."
28:27,"Kuy jox néew-ji-doole, doo ñàkk;
nga gëmm ne gisoo, bare ku la móolu."
28:28,"Bu ab soxor faloo, ñépp làquji,
bu daanoo, kuy jëfe njekk teg tànk."
29:1,"Ku ñuy artu, nga të ticc,
dangay jekki yàqu, ba wees am paj."
29:2,"Kuy jëfe njekk falu, baadoolo bég;
ab soxor jiite, baadoolo binni."
29:3,"Kuy jëfe xel, bégal sa baay;
nga ànd aki gànc, yàq alal."
29:4,"Buur jub, am réew dëgër;
mu bëggi galag, réew ma sànku."
29:5,"Kuy jay sa moroom,
yaa ngi koy dugal."
29:6,"Ku bon day moy, ba dugal boppam;
ku jub di woy aka bànneexu."
29:7,"Boroom njekk a xam àqu néew-ji-doole,
ab soxor xamu ca dara."
29:8,"Ñaawlekat a ngi taal ab dëkk,
ku xelu di giifal mer."
29:9,"Boroom xel, buy layookub dof,
bu mereek buy ree, jàmm du am."
29:10,"Ab bóomkat day sib ku mat,
di wuta bóom kuy jubal."
29:11,"Ab dof day mer, sàmbaar;
ku xelu, mer, ànd ak sagoom."
29:12,"Kilifa dégluy fen,
jawriñ yépp di ñu bon."
29:13,"Ku ñàkk ak ka ko nennoo bokk lenn,
Aji Sax jee leen boole sàkk."
29:14,"Buur àtte way-ñàkk ci dëgg,
ab jalam sax."
29:15,"Deel bantal aka yedde, day rafetal xel;
gone goo bay-bayal, mu gàcceel ndeyam."
29:16,"Bu ku bon féetee kaw, ag moy law,
waaye kiy jëfe njekk ay fekke jéllam."
29:17,"Yaral sa doom, mu noppal la,
bànneexal la."
29:18,"Fu Yàlla feeñoowul, nit ña fétteeral,
waaye ku topp yoon, am mbégte."
29:19,"Waxi neen yarul surga,
da lay dégg te du la déggal."
29:20,"Ana koo gis, mu rattaxle?
Kooku ab dof a ko gën demin."
29:21,"Ku yàq sab surga ba muy ndaw,
bu ëllëgee mu defe ne doom la."
29:22,"Boroom xadar day sooke ay,
te ku tàng bopp moy, moyati."
29:23,"Réy-réylu, detteelu rekk;
woyofal, ñu naw la."
29:24,"Ku ànd akub sàcc, sa noonu bopp nga:
soo waxee dëgg, yoon topp la;
soo ko miimee, Yàlla topp la."
29:25,"Ragal nit dugal sa bopp la,
ku wóolu Aji Sax ji, fegu."
29:26,"Ñu baree ngi sàkku kilifa baaxe leen,
moona Aji Sax jeey àtteb jaam."
29:27,"Ku jub day sib ku dëng,
ku bon sib kuy jubal."
30:1,"Lii waxi Agur la, góor gay doomu Yake mu Maasaf. Góor ga daa wax ak Itiyel, wax ak Itiyel ak Ukal. Mu ne:"
30:2,"Maa dofe dëgg, ba yées ci nit ñi,
dég-dégu nit sax awma ko."
30:3,"Jànguma, ba am xel mu rafet,
awma xam-xam ci Aji Sell ji."
30:4,"Ana ku yéegoon asamaan, ba wàcc?
Mbaa mu masa ŋëb ngelaw ciy loxoom?
Ana ku masa ëmb ndox ci ndimo?
Mbaa mu rëdd mboolem kemi àddina?
Nu mu tudd ak nu doomam tudd?
Wax ma, yaw mi ko xam!"
30:5,"Lu Yàlla wax, mat na sëkk,
mooy yiir ku ko làqoo."
30:6,"Bul yokk ay waxam,
mu weddi say fen, nga weeru."
30:7-9,"Éy Yàlla, ñaar laa la ñaan,
ngalla may ma ko sama giiru dund:
caaxaan aki fen, yal na ma sore,
néewleek barele, bu ma ci may lenn,
leel ma lu ma doy;
lu ko moy ma regg, weddi la,
ba naan: «Kuy Aji Sax ji?»
Mbaa ma ñàkk bay sàcc,
di la ñàkke worma, yaw sama Yàlla."
30:10,"Bul sikkal ab surga ca njaatigeem,
da lay ñaan-yàlla, mu dal la."
30:11,"Ag maas a ngi saaga baay,
te wormaaluñu ndey."
30:12,"Ag maas a ngi defe ne set nañu,
te taq ripp ak bàkkaar."
30:13,"Ag maas a ngi daŋŋiiral;
aka ñoo mana xeeloo!"
30:14,"Ag maas a ngi, seeni sell niy saamar,
seeni gëñ niy paaka,
ñuy lekk néew-ji-doole, ba raafal leen ci réew mi,
ba ku ñàkk jeex ci biir nit ñi."
30:15,"Saxu watar du suur, ñaar ñu jigéen la am:
Jox Ma ak Jox Ma."
30:16,"Ñett a ngii ñu dul suur,
ba ci ñeent ñu dul ne doy na mukk:
njaniiw,
jigéen ju jaasir,
suuf, du màndi ndox,
sawara, du ne doy na mukk."
30:17,"Kuy xeelu sa baay,
di siidee déggal sa ndey,
baaxoñ génne ciw xur, luqi sa bët,
tan ya lekk."
30:18-19,"Ñett a ngii, yéem na ma,
ba ci ñeent yu ma xamul:
yoonu jaxaay ci asamaan,
yoonu jaan ci kawi doj,
yoonu gaal ci diggu géej,
yoon wi góor di jaar as ndaw."
30:20,"Jikkoy jigéenu moykat a ngii:
day lekk, wommiku, te naan:
«Defuma dara lu aay!»"
30:21-23,"Ñett a ngii, day yëngal suuf,
ba ci ñeent yu suuf àttanul:
jaam bu falu buur,
dof bu regg,
ndaw su bon su for jëkkër,
jigéen ju wuutu sangam bu jigéen."
30:24-28,"Ñeent a ngii, di lu tuut ci kaw suuf,
te am xel, yaroo xel:
xorondom, néew na doole,
waaye bu jotee, mu denc dundam;
daman, barewul kàttan,
te day dëkk ciy doj;
soccet, amul buur,
teewul ñuy àndandoo, diy gàngoor;
sindax, manees na koo ŋëb,
teewul ma nga biir kër buur."
30:29-31,"Ñett a ngii, ñu jekkum ndaag,
ba ci ñeent ñu jekk doxin:
gaynde, mooy buuru rab yi,
ragalul kenn;
séq daagu, jekk taxawaay;
ab sikket,
ak buur ci biiri dagam."
30:32,"Boo sàgganee bay tëggu,
mbaa ngay mébét lu bon,
nanga téye saw làmmiñ."
30:33,"Ndax ku ruux soow, am ca dax,
ku wañaar bakkan, mu nàcc,
te lu jógal xol, indiw ay."
31:1,"Lii waxi Lemuyel la, buuru Maasai, te ndeyam jàngal ko ko. Mu ne:"
31:2,"Ngóor si doom, saa doomi bopp!
Yaa di ñaan gu nangu, doom!"
31:3,"Bul jox jigéen ñi sa doole,
bul jox say siddit jigéen ñiy sànk buur."
31:4,"Buur moomul di naan biiñ, Lemuyel,
buur moomu ko;
kilifa moomul di sàkku ñoll."
31:5,"Lu ko moy mu naan, ba fàtte lu yoon tëral,
xañ néew-ji-doole ju ne àqam."
31:6,"Bàyyeel ñoll kuy sànku,
bàyyeel biiñ boroom naqar."
31:7,"Bu ñu naanee, fàtte seen néewle,
ba dootuñu fàttaliku seenu tiis."
31:8,"Nanga àddul ku amul kàddu,
ku sësul fenn, nga ñoŋal àqam."
31:9,"Deel àddu, di àtte njub;
ku ñàkk ak ku néewle, nga sàmm àqam."
31:10,"Jeeg bu jàmbaare, ndaw lu jafe,
ba rawati gànjar!"
31:11,"Jëkkër ja da koy wóolu,
te jëkkër ja day am xéewal, du ko ñàkk."
31:12,"Day defal jëkkëram lu baax, du ko lor,
te di ànd ak bakkan."
31:13,"Day wut kawari gàtt aki wëñ,
di ca liggéeye mbégte."
31:14,"Day mel ni gaalu jula,
di jëli dundam fu sore."
31:15,"Day jóg te bët setul,
di waajal njëlu njabootam,
aka sas ay janqam."
31:16,"Day seetlu ab tool, jënd ko,
sàkk ciw ñaqam, jëmbat tóokër."
31:17,"Day gañu di góor-góorlu
aka dëgëral përëg ya."
31:18,"Day gis njartel liggéeyam,
te làmpam du fey guddi."
31:19,"Ma ngay yor poqe
ak këccu, di ëcc."
31:20,"Day jox ku ñàkk,
di sàkkal néew-ji-doole."
31:21,"Tiitul ci njaboot gi sedd bu metti,
ndax ñoom ñépp ay tegley yére."
31:22,"Mooy sàkkal boppam ay malaan,
ay yéreem mucc ayib te yànj."
31:23,"Dees na ràññee jëkkëram ca pénc ma,
fa muy toog ca magi réew ma."
31:24,"Ndaw su ni mel day ràbb ay yére, di jaay,
aki gañaay, di jox jaaykat yi."
31:25,"Faaydaak jom la làmboo,
te ëllëg ubul boppam."
31:26,"Day wax lu xelu,
di digle ngor."
31:27,"Jigéen jooju mooy bàyyi xel ci njabootam,
te du nangoo yàccaaral."
31:28,Doom ya dañu ko naan: «Jarawlakk!»
31:29,"Jëkkër ja di ko gërëm naan:
«Jeeg bu jàmbaare bare na,
waaye yaw, yaa ci raw.»"
31:30,"Melokaan wu jekk day naxe, taar day wéy,
waaye jigéen ju ragal Aji Sax ji,
kookoo jara gërëm."
31:31,"Joxleen ko njukkalu ñaqam,
jëfam di woyam ca pénc ma."
